"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",-1.60098656797316,-1.48468566344585,-0.961769629279152,-0.752146623469889,-0.71362190019805,-1.24041374233551,-1.09876558163203,-1.10813087588176,-0.691119679720141,-1.43250369417015,-1.38240928423125,-1.6770394471474,-1.66134542466607,-2.26926056657452,-1.90585989664774,-2.39641461458523,-1.95863152801991,-2.34790715120733,-2.18745850673411,-2.29293394560926,-1.93786059399601,-1.67324787409045,-2.63476314185187,-2.4514693582058,-2.45064869672991,-2.9748495717952,-1.83893958570436,-1.82375769464765,-1.85563422697596,-1.74037562050391,-2.15491490962915,-1.96389075688552,-1.76923857087735,-1.73454377773218,-1.43697296620347,-1.07925585360266,-1.18575038108509,-1.20856877328828,-1.32656673786696,-1.75733206864446,-1.53417120317463,-1.2754245232325,-1.1212279091822,-1.25575467486866,-1.11733758331276,-1.34509055122733,-1.48175884102647,-1.42528571574949,-1.03937930457005,-1.21614459445234,-1.65863818912301,-1.86506734453862,-2.182070183306,-1.72214092086069,-1.77134327474982,-1.11748061616439,-1.74045418611728,-1.44060149786528,-2.38551396280993,-1.98347089598887,-2.34463564673439,-1.97613180792404,-2.2042582081724,-1.99312713682166,-1.32995829531923,-1.93278148035519,-0.690205294713378,-1.34154493758455,-1.71412081714254,-1.77168503270019,-1.01140853616409,-0.914202436683699,-0.807017870536074,-1.15557826243341,-0.929466488850303,-0.917628142233007,-1.15214007206727,-1.19006306885276,-0.635537636904046,-0.674254125598818,-0.85989608279895,-0.609631133074872,-1.47119294426404,-1.45390039112508,-0.895085971523076,-1.25464219604619,-1.38498026616406,-1.20419949222423,-1.05546650046483,-1.44003299105912,-1.1712461869421,-1.50833762501366,-1.159699496869,-1.38114218253177,-1.16434123876039,-0.805195266916417,-1.2008220752608,-1.56814426774625,-1.03770864088008,-1.30297072979156
"2",0.0409550874633715,0.897001701900735,0.358552852226421,0.632313303025439,0.850378456376493,0.572236791998148,0.59055448601488,0.71691672698129,-0.0847876891121268,0.0563421546854079,-0.401520163812675,-0.498803236447275,-0.837051381049678,-1.14614942654502,-1.17613816871308,-0.872193073653616,-0.937639448815025,-0.524020570078865,-0.820675104549155,-0.506117133731023,-0.815460445862263,-0.707449717489071,-0.772346306033432,-0.988127683736384,-0.956559425452724,-0.948016462968662,-0.412072613048367,-1.281234381143,-0.628363206144422,-0.561742098452523,-0.84898945752997,0.124484946043231,-0.500792542449199,0.221959055275656,-0.631668777000159,-0.48849688605871,-0.434892018116079,0.0729237482789904,-0.554531337847002,-0.340380847393535,-0.425885137128644,-0.0867812082124874,-0.373585497071035,-0.446660806261934,-0.677886342247948,-0.460873981621116,-0.476356262126566,-0.15217921982985,-0.000425374465661148,-0.679213874894194,-0.36017860729713,-0.146256946401988,-0.371293595812682,-0.238415627358481,-0.866203655945137,-0.900073293088935,-0.941295331716537,-1.11086518914439,-0.820734368222766,-0.773299530567601,-0.65992385010235,-0.626511388899976,-0.104530947278254,-0.854543032472067,-0.481369887632318,0.0875927971675992,-0.320256696166471,0.268589634825476,-0.457696733693592,-0.504718650188297,0.0655789784388617,-0.200160990986042,0.325482272431254,0.386282164347358,0.120669781840406,0.497437720247544,0.378379124770872,-0.0563927664188668,0.15131438693963,0.408712708535604,0.55213696220424,-0.202670675525442,-0.172489132382907,-0.141437870108804,0.191019169059582,0.136229076064192,0.00315052625257522,0.120078150110356,0.0928088876791298,0.0580023110751063,0.0596190383169062,-0.174392977943644,0.0949188057426363,-0.609267812729813,0.111531061148271,-0.335733011509292,-0.173996771513484,-0.623940885765478,0.436425674975343,-0.0346886665467173
"3",1.27568732795771,1.54369767461903,2.24369346392341,1.81091705860104,1.87960472414736,2.55483604000416,1.58989210033324,1.47818128408864,0.920419074338861,0.940113810878247,0.668351094345562,0.149021048187278,0.441770527088083,-0.140525274337269,0.330044488892891,-0.363816484836862,0.128879678309895,0.31856024469249,0.877426384682767,0.190360574307851,0.458860642747022,0.320870169969276,0.304309466653504,-0.156974296509288,-0.175402708342299,0.17920361192897,0.359976688954048,0.231077125780284,0.476173252700828,0.307083220607601,0.977053811526857,0.647811036193743,0.499803594881669,0.912184013570659,0.788169846395031,0.318948697573505,0.900661871037446,0.65690715781413,0.556405902085826,0.888310673539527,0.640684044798836,0.794889250583947,0.395903582721949,0.583053563036956,0.404517704299651,0.122628497625701,0.481301255944949,1.13670342733618,0.586092380440265,0.835472606611438,0.471535928640515,0.675984422877942,0.27100176889325,0.544647995522246,0.0251519764680415,0.153942652433179,0.042333610476926,-0.231802863995545,0.420494928914122,0.0117231947090477,0.122490303516388,0.351561398385505,0.43057345522102,0.139445394801163,0.696223540659994,0.597758980742656,0.754961668872274,0.853149774270132,0.844601815859787,0.43389558263123,0.86411940547172,0.943009701841511,1.04197987932246,1.14454190424643,1.17654134847224,1.17082720372826,0.978308278862387,0.670906420284882,1.25217942138202,1.25356175903697,1.41581767524127,0.863415760854259,0.890874990201555,0.972263341003886,0.920304059754126,1.18049757876899,0.625725403437391,1.19491298637785,0.956240042080171,0.973192188334651,0.841289011037782,0.940134542384185,0.253645256864838,0.656385821271688,0.680064580654725,1.10251010119449,0.265668059368618,0.735206051040441,0.725094557509519,1.23519066692796
"4",1.40042747070547,1.17899025187362,1.94123505885247,1.50145305134822,1.40468229989987,1.47878108436707,1.70102866264526,1.00873304205481,0.69323267639149,0.221068596052937,0.308355736914091,0.17962108891923,0.886847386863083,0.707149501587264,0.938720253207721,0.821122481292114,0.177685583909042,1.05081644155551,1.35737757540774,1.62974901469424,1.50828658035956,1.64540750846267,0.724950988907367,0.814812803524546,1.11322204461787,0.981605677343905,1.31775881159119,0.633217542204075,1.1288342745509,0.980744681735523,1.18550341260154,1.22666063337121,1.41097876763903,0.567996410746127,1.23420834359247,0.4642279555602,0.888484018607996,0.697905759015121,0.428301165690646,0.893590901941061,0.183599357237108,1.20432453957852,-0.115842540380545,1.17814560714643,-0.0344013417512178,1.00502154208254,0.369928800308817,1.19523732807487,0.464514567686893,0.831263907495886,0.161102543412708,0.38382003208972,0.723709771003829,0.447823121468537,0.582880279975943,-0.0107422631373629,0.513399869040586,0.159683079263195,0.787391052166931,0.342466605603695,0.98743143575266,0.697767542680751,1.41845080766827,0.0184954926410608,0.970825244602747,0.296302939155139,0.974224245087244,0.192588567403145,0.848034118362702,0.394507705429569,0.761692967540585,0.247212188960984,0.842998679191805,0.599211473367177,0.720445414846763,0.979603494033217,0.694879597970285,0.496359887239523,0.637681019445881,0.673188884975389,0.764558606799692,0.27724594887346,1.00324243439827,0.542142062006973,0.614264699211344,0.476417390755378,1.22667028835043,0.530794858387435,0.863736055367626,0.398943254258484,0.712109032827668,0.726818694225512,0.366758212056011,0.587605893118307,0.540140656987205,0.503161075734533,0.790523829553276,0.607714060153812,1.1203750321317,0.530295101045631
"5",-0.422308034035377,-0.12011615707539,-0.231056206095964,0.0144369457708672,-0.49817561712116,0.0583429783117026,-0.53392459789291,-0.154484618064016,-0.644395705438219,-0.590966449887492,-0.802829009345733,-0.821195402746089,-0.383398857959546,-0.0245166653348133,-0.0686983363796026,-0.673010267573409,-0.499573099259287,-0.601233740393072,-0.18922562811058,0.298592673037201,0.21133014079649,0.721033270512707,-0.0528547292063013,-0.0328425767226145,-0.519256527135149,-0.222433330551721,0.0331898365030065,0.0702876846073195,0.110557756708004,0.235325289396569,-0.323910342245363,0.431153246313334,-0.207511228951626,0.0747842523921281,0.0958384469803423,0.224587196144275,-0.232135842037387,-0.0529008650267497,-0.190345283248462,-0.235329733295366,-0.275081932879984,-0.0281776033574715,-0.44919725747779,-0.0404561866214499,-0.231161009147763,-0.213397694337182,0.150308801648319,-0.11107602388598,-0.00203650931446588,-0.0588084579631686,-0.685787423136644,-0.322786288800837,-0.295967564061665,-0.248466894943267,-0.338879764387384,-0.270676569286734,-0.438655482372269,0.254582464089617,-0.439575632400811,-0.196818769564852,-0.146237984960899,0.148103017239855,-0.302403409704566,-0.179568282701754,-0.684611820741557,-0.557921424014494,0.0936084898049012,-0.340311002968811,-0.637824849868193,-0.172460194407031,-0.359313056492247,0.00662023139651865,-0.328150415401906,-0.21941773428116,-0.525205140132457,0.0389790918910876,-0.0642913731141016,-0.440217106794007,0.323900298648514,-0.490090895323083,0.202654396798462,-0.430954584279098,0.376961965314113,-0.349476521651013,-0.059713271711953,-0.274592563249171,0.112889901511371,-0.179533658159648,-0.0590653478819877,-0.459891357668676,-0.168664543801232,-0.181124267275445,-0.169436105699278,-0.0223696246370673,-0.270731684481725,-0.0667296864790842,0.063065376044251,-0.273643715721555,0.037099564074475,0.0511793883005157
"6",-0.97410488141235,-0.630764385359362,-0.813325079842471,-1.0844121546438,-1.11044971496332,-1.20700950201601,-1.06816389507148,-0.587553255544044,-1.75200943148229,-0.969002810483798,-1.55857211541384,-0.996079459432513,-1.00435462499969,-0.688265697378665,-0.596055494640022,-1.03030992182903,-1.1032974982867,-0.989564128560014,-0.987855407167226,-0.538884818577208,0.268265774687752,-0.238900022520684,-0.784999945024028,-0.621012805858627,-0.880033699413762,-0.305646349163726,-0.706118067698553,-0.0260514898598194,-0.801288298014551,-0.456414130995981,-0.38664794110693,-0.303345780721866,0.0264048494771123,-0.824725800403394,-0.0590635943878442,-0.581409733528271,-0.329330445122905,-0.618512590569444,-0.232754408549517,-0.797155438191257,-0.32715729999356,-0.608303870041855,-0.386054458599538,-0.775512217641808,-0.187102675405331,-0.763523303754628,0.020667529040434,-0.852800476592965,-0.00517651759266475,-0.655394971463829,-0.448800280070864,-0.62882252014915,-0.211205420029999,-0.67361734196078,-0.299008352584206,-0.466800879994407,-0.578782484019175,0.076107613267377,-0.749974204474129,-0.415489279306494,-0.645818913858384,-0.152128751220042,-0.378416462987661,-0.328545053906867,-1.17789013487753,-0.90334304840304,-0.285211320626549,-0.363389910040423,-1.13948935620952,-0.314254951444454,-0.666988523765467,-0.130945190009661,-0.600129189100116,-0.455577844991349,-0.894614486945793,-0.29191905844491,-0.521071035689674,-0.461255201753229,-0.571744951275177,-0.336014264919795,-0.629716736297123,-0.184955833121203,-0.63037410824094,-0.180234735920743,-1.01226163355168,-0.130766195533797,-0.82752529097721,0.0467886541869911,-0.844921183851548,-0.297632366176695,-0.604990691379205,-0.0282923288596794,-0.666276302076876,-0.826013481188566,-0.536643069116399,-0.403697493523359,-0.200203887079842,-0.354399617346935,-0.0779770027189466,-0.159573335191235
"7",0.444492639550008,0.518407932450064,0.374044627905823,-0.286008810764179,0.228024180517532,-0.0662276179576293,-0.494983183154836,0.253819889435545,0.150880968649872,0.637742430386134,0.107603053203784,0.366066789850593,0.0322934907628223,0.00751451836898923,-0.0209875495033339,-0.109612864698283,-0.212701680129394,0.381591793969274,0.144137239232659,0.560450391783379,0.0734638936910778,0.112630245829932,-0.398322725961916,-1.11723343233112,-0.119031049171463,-0.100781530905515,-0.195830651507713,0.0232429108535871,0.110505673908629,0.033606966570951,0.365634013731033,-0.192051788191311,-0.0345697687752545,0.296425597360358,0.191422527194954,-0.193187959892675,-0.30351957838051,-0.26409639749676,0.388740387381986,-0.195423297323287,0.25167040492408,-0.292206684332341,0.367577382042073,0.437134061208926,-0.0143928453279659,0.105414457959123,0.0125422067564388,-0.139294795463793,0.246868809604374,0.202773230024613,0.406220760131255,0.17354048576142,-0.114330665604731,0.154511465230025,-0.376156651764177,0.193299591466784,-0.184416482639499,0.121585561283864,0.143061284576543,-0.103714122148231,-0.62574354195036,0.24753209470676,0.152821412263438,0.603258851941926,0.0659519047755748,0.195187823297456,0.30160172527656,-0.00769410759210587,0.411354751982726,0.0049861717550084,-0.291612074179575,0.327611324344762,-0.0417980588553473,0.134111899170093,0.00600751847494394,-0.0176231607841328,0.0718587720673531,-0.458275882354937,0.579460407034494,-0.247120629004203,0.339645431260578,-0.218147436855361,-0.31610147185158,0.392622355985466,0.191643241993152,0.249925947412848,0.20471689502243,0.0551101303309766,-0.156245496161282,0.0449601629236713,0.0455083194522984,0.149031433882192,-0.117876909989864,-0.0748094945866615,0.0251334705576301,-0.318349822093733,-0.269526764098555,0.340356136308983,-0.102281170380477,0.0558568042563274
"8",-2.3047007559659,-2.91312440671027,-3.3275965899229,-2.90514183335006,-2.87227029795758,-3.04658796200994,-2.38817083542701,-1.30133247845341,-1.08091206425335,-1.3798072148161,-1.11469653394539,-0.884656245196238,-2.0402225490706,-2.32715520543046,-2.02210654885042,-1.72525866684038,-1.02508593255654,-1.47425464169588,-1.98858286841307,-2.40937489587814,-1.77544611395337,-2.48053701455705,-2.22886195373256,-1.93570146222599,-2.04690531328786,-1.96940826478414,-1.87331815296784,-1.64491632924881,-2.30476073633879,-1.73396314856131,-1.78420520667452,-1.95843489875086,-0.84135971815791,-2.21756391395349,-1.29118757340126,-1.65494175828993,-1.81045912778005,-1.11240660736803,-1.26119957677089,-1.68688369210344,-0.910953063438646,-1.84342105366755,-0.0208890532841906,-2.22356578733772,-0.142497711791657,-1.90064370744396,-0.426645451561623,-2.42115962001495,0.251823649189466,-2.56305319418199,-0.863757891193964,-1.03280590054758,-0.626397526351795,-1.2692663004389,-0.928488683430478,-1.48577728344593,-1.17085168939549,-0.87368697415106,-1.65233876228333,-0.393744920771569,-2.58477843368892,-0.12236914638552,-1.77880503093824,-0.692537239429757,-2.16788523350842,-0.0912496253428981,-1.96467935998924,-0.167949063880369,-2.73734596619382,-0.232245993358083,-2.88888329777401,0.0508423717459664,-1.93360706013627,-0.227844550879672,-2.02559827377088,0.0543358687451109,-2.13592177406419,-0.107219956223853,-2.72654143671505,-0.0973012772388756,-2.0469423643034,-0.0289487654855475,-2.54401981171686,-0.472046971605531,-1.33952161457855,-0.28003900508862,-2.12451007628813,-0.38324039560561,-2.01845083035063,-0.0175657790200785,-2.77096808143005,0.313627238143235,-3.02450033508241,-0.828737362641841,-1.38462993148249,-1.25936326541472,-1.36092409620062,-0.375277810920961,-1.95219653434911,-0.380070341918617
"9",2.16784122348763,1.25524299926125,1.3744307407923,2.48298435555771,2.04693303101696,1.06943035290577,1.91605217406992,1.96723988406826,1.80702136869077,1.23735473495908,1.58471796866041,1.73995840415359,1.66460786361247,1.67664043153636,1.26074920999352,1.84366413095035,1.12888646988198,1.7401904787682,1.42480319463648,1.29786809249781,0.905459716641344,1.41873787269462,1.21734528414439,1.49912522803061,1.00222730702721,0.93033957073465,1.25323670253158,1.28848972394131,0.819335596486926,1.1220636901632,1.05903114270885,1.36604277644306,0.40500230751466,1.31526126591954,0.835939107090235,1.3265393559821,0.949428646359593,0.799288985352032,0.998688609935343,1.0037257462088,1.02284255693667,0.98233125786297,0.830892238104716,1.9176118405629,0.0320639379136264,2.40682535141706,-0.175253213128461,2.02058458781801,0.257980044301286,2.70487918542232,0.576592179774307,1.15550979108715,0.662221161638756,1.01470305917319,0.773467653398402,0.788687401129864,0.869833192611113,0.759880691757426,1.54841982556973,-0.257305131237954,1.59807798890863,0.181066073203088,2.6730274420511,0.339115509335405,1.99589067638386,0.160235948525369,2.66245905804448,-0.300539358095266,2.96739891642705,-0.356785664046183,2.18590929840691,-0.0904185489565134,2.03849502915051,0.213130614617839,1.94398367493413,-0.130656504193321,2.56201468430925,0.0132294958364218,2.13298123715911,-0.0164742727763951,2.91063100042287,-0.270969819077291,2.51536033803131,0.322722896642817,1.95530541804153,0.0507616302696988,2.0292466993304,0.0298564307632169,2.20227193020284,-0.327193133416586,2.36985156334174,-0.046129458672367,2.58638048097026,0.545724523421377,0.934964854745194,0.488604985470884,0.889326805709861,0.727250191876665,1.45941236807218,0.316593719469383
"10",-0.491545388535596,-0.428437170223333,-0.117091510910541,-0.409870872073807,0.122016100753099,-0.408152209059335,0.0444943656446412,-0.0266909376997501,0.105033680060878,0.642173162028194,0.722661892487668,-0.140224339617416,-0.35794282801915,0.237320637484081,0.315735780945979,0.00366943254135549,0.227985661663115,0.199582346887328,-0.0627571892505512,-0.249012202457525,0.23913816020824,0.0684654971305281,0.136516739348881,0.639589504115283,0.727625599666499,0.599343289304525,0.0798992752097547,-0.00832648067735136,-0.192321051252075,0.0129050032235682,0.150990627137944,0.205923346001655,0.0139473453583196,0.319141950556077,-0.275908658257686,0.202793071130291,0.108567631840706,-0.0174302001390606,0.19379672431387,0.0873190153110772,0.310530338683166,-0.293321437491104,0.272425218140706,-0.233485707039945,0.595874007986859,-0.168430471336469,0.463103968184061,-0.276627105874941,0.135961642950728,-0.243206207212061,0.313283125427552,-0.0412740674264568,-0.0530068803423187,0.317494268352166,0.0403881342848763,-0.110517562199384,0.263081451212056,0.0218149837013334,0.0748530701035634,0.278174606240355,0.00265346169937402,0.0665673360664871,0.155905389213003,0.503282518435201,-0.0401074671326205,0.102362719643861,0.0646988808736205,0.192747733388096,-0.22748785554897,0.395078121572733,-0.391229738062248,0.226502720192075,0.00935271983034909,0.128366539943963,0.215953480540775,-0.122601168160327,-0.145066085136496,-0.0620245620422065,0.187011253610253,0.188280327562243,0.0241621246328577,-0.00619022148661315,-0.0337090291827917,-0.00816780029913789,0.230850736028515,0.138485073074698,-0.0285848196595907,0.117117864665555,-0.127204356379807,0.263571071801707,-0.00884755434098959,0.0696975394850597,0.211223074481823,0.209684379366226,0.213784468104132,-0.0201714103249833,0.189036179687828,0.273584493570961,0.0849987927747643,0.384436716884375
